X,HGL
15.55,0.541261
15.56,0.5413
15.57,0.541338
15.58,0.541377
15.59,0.541416
15.6,0.541454
15.61,0.541493
15.62,0.541531
15.63,0.54157
15.64,0.541608
15.65,0.541647
15.66,0.541685
15.67,0.541724
15.68,0.541762
15.69,0.541801
15.7,0.541839
15.71,0.541877
15.72,0.541916
15.73,0.541954
15.74,0.541993
15.75,0.542031
15.76,0.542069
15.77,0.542108
15.78,0.542146
15.79,0.542184
15.8,0.542223
15.81,0.542261
15.82,0.542299
15.83,0.542337
15.84,0.542376
15.85,0.542414
15.86,0.542452
15.87,0.54249
15.88,0.542529
15.89,0.542567
15.9,0.542605
15.91,0.542643
15.92,0.542681
15.93,0.54272
15.94,0.542758
15.95,0.542796
15.96,0.542834
15.97,0.542872
15.98,0.54291
15.99,0.542948
16,0.542986
16.01,0.543024
16.02,0.543062
16.03,0.5431
16.04,0.543138
16.05,0.543176
16.06,0.543214
16.07,0.543252
16.08,0.54329
16.09,0.543328
16.1,0.543366
16.11,0.543404
16.12,0.543442
16.13,0.54348
16.14,0.543518
16.15,0.543556
16.16,0.543594
16.17,0.543631
16.18,0.543669
16.19,0.543707
16.2,0.543745
16.21,0.543783
16.22,0.543821
16.23,0.543858
16.24,0.543896
16.25,0.543934
16.26,0.543972
16.27,0.544009
16.28,0.544047
16.29,0.544085
16.3,0.544122
16.31,0.54416
16.32,0.544198
16.33,0.544235
16.34,0.544273
16.35,0.544311
16.36,0.544348
16.37,0.544386
16.38,0.544424
16.39,0.544461
16.4,0.544499
16.41,0.544536
16.42,0.544574
16.43,0.544612
16.44,0.544649
16.45,0.544687
16.46,0.544724
16.47,0.544762
16.48,0.544799
16.49,0.544837
16.5,0.544874
16.51,0.544912
16.52,0.544949
16.53,0.544986
16.54,0.545024
16.55,0.545061
16.56,0.545099
16.57,0.545136
16.58,0.545173
16.59,0.545211
16.6,0.545248
16.61,0.545285
16.62,0.545323
16.63,0.54536
16.64,0.545397
16.65,0.545435
16.66,0.545472
16.67,0.545509
16.68,0.545547
16.69,0.545584
16.7,0.545621
16.71,0.545658
16.72,0.545695
16.73,0.545733
16.74,0.54577
16.75,0.545807
16.76,0.545844
16.77,0.545881
16.78,0.545919
16.79,0.545956
16.8,0.545993
16.81,0.54603
16.82,0.546067
16.83,0.546104
16.84,0.546141
16.85,0.546178
16.86,0.546215
16.87,0.546252
16.88,0.546289
16.89,0.546326
16.9,0.546363
16.91,0.5464
16.92,0.546437
16.93,0.546474
16.94,0.546511
16.95,0.546548
16.96,0.546585
16.97,0.546622
16.98,0.546659
16.99,0.546696
17,0.546733
17.01,0.54677
17.02,0.546807
17.03,0.546844
17.04,0.546881
17.05,0.546917
17.06,0.546954
17.07,0.546991
17.08,0.547028
17.09,0.547065
17.1,0.547101
17.11,0.547138
17.12,0.547175
17.13,0.547212
17.14,0.547249
17.15,0.547285
17.16,0.547322
17.17,0.547359
17.18,0.547395
17.19,0.547432
17.2,0.547469
17.21,0.547506
17.22,0.547542
17.23,0.547579
17.24,0.547615
17.25,0.547652
17.26,0.547689
17.27,0.547725
17.28,0.547762
17.29,0.547799
17.3,0.547835
17.31,0.547872
17.32,0.547908
17.33,0.547945
17.34,0.547981
17.35,0.548018
17.36,0.548054
17.37,0.548091
17.38,0.548127
17.39,0.548164
17.4,0.5482
17.41,0.548237
17.42,0.548273
17.43,0.54831
17.44,0.548346
17.45,0.548383
17.46,0.548419
17.47,0.548455
17.48,0.548492
17.49,0.548528
17.5,0.548564
17.51,0.548601
17.52,0.548637
17.53,0.548674
17.54,0.54871
17.55,0.548746
17.56,0.548782
17.57,0.548819
17.58,0.548855
17.59,0.548891
17.6,0.548928
17.61,0.548964
17.62,0.549
17.63,0.549036
17.64,0.549073
17.65,0.549109
17.66,0.549145
17.67,0.549181
17.68,0.549217
17.69,0.549253
17.7,0.54929
17.71,0.549326
17.72,0.549362
17.73,0.549398
17.74,0.549434
17.75,0.54947
17.76,0.549506
17.77,0.549542
17.78,0.549579
17.79,0.549615
17.8,0.549651
17.81,0.549687
17.82,0.549723
17.83,0.549759
17.84,0.549795
17.85,0.549831
17.86,0.549867
17.87,0.549903
17.88,0.549939
17.89,0.549975
17.9,0.550011
17.91,0.550047
17.92,0.550082
17.93,0.550118
17.94,0.550154
17.95,0.55019
17.96,0.550226
17.97,0.550262
17.98,0.550298
17.99,0.550334
18,0.55037
18.01,0.550405
18.02,0.550441
18.03,0.550477
18.04,0.550513
18.05,0.550549
18.06,0.550584
18.07,0.55062
18.08,0.550656
18.09,0.550692
18.1,0.550728
18.11,0.550763
18.12,0.550799
18.13,0.550835
18.14,0.55087
18.15,0.550906
18.16,0.550942
18.17,0.550978
18.18,0.551013
18.19,0.551049
18.2,0.551085
18.21,0.55112
18.22,0.551156
18.23,0.551191
18.24,0.551227
18.25,0.551263
18.26,0.551298
18.27,0.551334
18.28,0.551369
18.29,0.551405
18.3,0.551441
18.31,0.551476
18.32,0.551512
18.33,0.551547
18.34,0.551583
18.35,0.551618
18.36,0.551654
18.37,0.551689
18.38,0.551725
18.39,0.55176
18.4,0.551796
18.41,0.551831
18.42,0.551866
18.43,0.551902
18.44,0.551937
18.45,0.551973
18.46,0.552008
18.47,0.552043
18.48,0.552079
18.49,0.552114
18.5,0.55215
18.51,0.552185
18.52,0.55222
18.53,0.552256
18.54,0.552291
18.55,0.552326
18.56,0.552361
18.57,0.552397
18.58,0.552432
18.59,0.552467
18.6,0.552503
18.61,0.552538
18.62,0.552573
18.63,0.552608
18.64,0.552644
18.65,0.552679
18.66,0.552714
18.67,0.552749
18.68,0.552784
18.69,0.55282
18.7,0.552855
18.71,0.55289
18.72,0.552925
18.73,0.55296
18.74,0.552995
18.75,0.55303
18.76,0.553066
18.77,0.553101
18.78,0.553136
18.79,0.553171
18.8,0.553206
18.81,0.553241
18.82,0.553276
18.83,0.553311
18.84,0.553346
18.85,0.553381
18.86,0.553416
18.87,0.553451
18.88,0.553486
18.89,0.553521
18.9,0.553556
18.91,0.553591
18.92,0.553626
18.93,0.553661
18.94,0.553696
18.95,0.553731
18.96,0.553766
18.97,0.553801
18.98,0.553836
18.99,0.55387
19,0.553905
19.01,0.55394
19.02,0.553975
19.03,0.55401
19.04,0.554045
19.05,0.55408
19.06,0.554114
19.07,0.554149
19.08,0.554184
19.09,0.554219
19.1,0.554254
19.11,0.554289
19.12,0.554323
19.13,0.554358
19.14,0.554393
19.15,0.554428
19.16,0.554462
19.17,0.554497
19.18,0.554532
19.19,0.554566
19.2,0.554601
19.21,0.554636
19.22,0.554671
19.23,0.554705
19.24,0.55474
19.25,0.554775
19.26,0.554809
19.27,0.554844
19.28,0.554878
19.29,0.554913
19.3,0.554948
19.31,0.554982
19.32,0.555017
19.33,0.555051
19.34,0.555086
19.35,0.555121
19.36,0.555155
19.37,0.55519
19.38,0.555224
19.39,0.555259
19.4,0.555293
19.41,0.555328
19.42,0.555362
19.43,0.555397
19.44,0.555431
19.45,0.555466
19.46,0.5555
19.47,0.555535
19.48,0.555569
19.49,0.555604
19.5,0.555638
19.51,0.555672
19.52,0.555707
19.53,0.555741
19.54,0.555776
19.55,0.55581
19.56,0.555844
19.57,0.555879
19.58,0.555913
19.59,0.555948
19.6,0.555982
19.61,0.556016
19.62,0.556051
19.63,0.556085
19.64,0.556119
19.65,0.556154
19.66,0.556188
19.67,0.556222
19.68,0.556256
19.69,0.556291
19.7,0.556325
19.71,0.556359
19.72,0.556393
19.73,0.556428
19.74,0.556462
19.75,0.556496
19.76,0.55653
19.77,0.556564
19.78,0.556599
19.79,0.556633
19.8,0.556667
19.81,0.556701
19.82,0.556735
19.83,0.556769
19.84,0.556804
19.85,0.556838
19.86,0.556872
19.87,0.556906
19.88,0.55694
19.89,0.556974
19.9,0.557008
19.91,0.557042
19.92,0.557076
19.93,0.55711
19.94,0.557144
19.95,0.557178
19.96,0.557213
19.97,0.557247
19.98,0.557281
19.99,0.557315
20,0.557349
20.01,0.557383
20.02,0.557417
20.03,0.557451
20.04,0.557484
20.05,0.557518
20.06,0.557552
20.07,0.557586
20.08,0.55762
20.09,0.557654
20.1,0.557688
20.11,0.557722
20.12,0.557756
20.13,0.55779
20.14,0.557824
20.15,0.557858
20.16,0.557891
20.17,0.557925
20.18,0.557959
20.19,0.557993
20.2,0.558027
20.21,0.558061
20.22,0.558094
20.23,0.558128
20.24,0.558162
20.25,0.558196
20.26,0.55823
20.27,0.558263
20.28,0.558297
20.29,0.558331
20.3,0.558365
20.31,0.558398
20.32,0.558432
20.33,0.558466
20.34,0.558499
20.35,0.558533
20.36,0.558567
20.37,0.558601
20.38,0.558634
20.39,0.558668
20.4,0.558702
20.41,0.558735
20.42,0.558769
20.43,0.558803
20.44,0.558836
20.45,0.55887
20.46,0.558903
20.47,0.558937
20.48,0.558971
20.49,0.559004
20.5,0.559038
20.51,0.559071
20.52,0.559105
20.53,0.559138
20.54,0.559172
20.55,0.559206
20.56,0.559239
20.57,0.559273
20.58,0.559306
20.59,0.55934
20.6,0.559373
20.61,0.559407
20.62,0.55944
20.63,0.559474
20.64,0.559507
20.65,0.55954
20.66,0.559574
20.67,0.559607
20.68,0.559641
20.69,0.559674
20.7,0.559708
20.71,0.559741
20.72,0.559774
20.73,0.559808
20.74,0.559841
20.75,0.559875
20.76,0.559908
20.77,0.559941
20.78,0.559975
20.79,0.560008
20.8,0.560041
20.81,0.560075
20.82,0.560108
20.83,0.560141
20.84,0.560175
20.85,0.560208
20.86,0.560241
20.87,0.560274
20.88,0.560308
20.89,0.560341
20.9,0.560374
20.91,0.560408
20.92,0.560441
20.93,0.560474
20.94,0.560507
20.95,0.56054
20.96,0.560574
20.97,0.560607
20.98,0.56064
20.99,0.560673
21,0.560706
21.01,0.56074
21.02,0.560773
21.03,0.560806
21.04,0.560839
21.05,0.560872
21.06,0.560905
21.07,0.560938
21.08,0.560972
21.09,0.561005
21.1,0.561038
21.11,0.561071
21.12,0.561104
21.13,0.561137
21.14,0.56117
21.15,0.561203
21.16,0.561236
21.17,0.561269
21.18,0.561302
21.19,0.561335
21.2,0.561368
21.21,0.561401
21.22,0.561434
21.23,0.561467
21.24,0.5615
21.25,0.561533
21.26,0.561566
21.27,0.561599
21.28,0.561632
21.29,0.561665
21.3,0.561698
21.31,0.561731
21.32,0.561764
21.33,0.561797
21.34,0.56183
21.35,0.561863
21.36,0.561896
21.37,0.561928
21.38,0.561961
21.39,0.561994
21.4,0.562027
21.41,0.56206
21.42,0.562093
21.43,0.562126
21.44,0.562158
21.45,0.562191
21.46,0.562224
21.47,0.562257
21.48,0.56229
21.49,0.562323
21.5,0.562355
21.51,0.562388
21.52,0.562421
21.53,0.562454
21.54,0.562486
21.55,0.562519
21.56,0.562552
21.57,0.562585
21.58,0.562617
21.59,0.56265
21.6,0.562683
21.61,0.562716
21.62,0.562748
21.63,0.562781
21.64,0.562814
21.65,0.562846
21.66,0.562879
21.67,0.562912
21.68,0.562944
21.69,0.562977
21.7,0.56301
21.71,0.563042
21.72,0.563075
21.73,0.563107
21.74,0.56314
21.75,0.563173
21.76,0.563205
21.77,0.563238
21.78,0.56327
21.79,0.563303
21.8,0.563336
21.81,0.563368
21.82,0.563401
21.83,0.563433
21.84,0.563466
21.85,0.563498
21.86,0.563531
21.87,0.563563
21.88,0.563596
21.89,0.563628
21.9,0.563661
21.91,0.563693
21.92,0.563726
21.93,0.563758
21.94,0.563791
21.95,0.563823
21.96,0.563856
21.97,0.563888
21.98,0.56392
21.99,0.563953
22,0.563985
22.01,0.564018
22.02,0.56405
22.03,0.564082
22.04,0.564115
22.05,0.564147
22.06,0.56418
22.07,0.564212
22.08,0.564244
22.09,0.564277
22.1,0.564309
22.11,0.564341
22.12,0.564374
22.13,0.564406
22.14,0.564438
22.15,0.564471
22.16,0.564503
22.17,0.564535
22.18,0.564567
22.19,0.5646
22.2,0.564632
22.21,0.564664
22.22,0.564697
22.23,0.564729
22.24,0.564761
22.25,0.564793
22.26,0.564825
22.27,0.564858
22.28,0.56489
22.29,0.564922
22.3,0.564954
22.31,0.564986
22.32,0.565019
22.33,0.565051
22.34,0.565083
22.35,0.565115
22.36,0.565147
22.37,0.565179
22.38,0.565212
22.39,0.565244
22.4,0.565276
22.41,0.565308
22.42,0.56534
22.43,0.565372
22.44,0.565404
22.45,0.565436
22.46,0.565468
22.47,0.565501
22.48,0.565533
22.49,0.565565
22.5,0.565597
22.51,0.565629
22.52,0.565661
22.53,0.565693
22.54,0.565725
22.55,0.565757
22.56,0.565789
22.57,0.565821
22.58,0.565853
22.59,0.565885
22.6,0.565917
22.61,0.565949
22.62,0.565981
22.63,0.566013
22.64,0.566045
22.65,0.566077
22.66,0.566109
22.67,0.566141
22.68,0.566173
22.69,0.566204
22.7,0.566236
22.71,0.566268
22.72,0.5663
22.73,0.566332
22.74,0.566364
22.75,0.566396
22.76,0.566428
22.77,0.56646
22.78,0.566491
22.79,0.566523
22.8,0.566555
22.81,0.566587
22.82,0.566619
22.83,0.566651
22.84,0.566682
22.85,0.566714
22.86,0.566746
22.87,0.566778
22.88,0.56681
22.89,0.566841
22.9,0.566873
22.91,0.566905
22.92,0.566937
22.93,0.566968
22.94,0.567
22.95,0.567032
22.96,0.567064
22.97,0.567095
22.98,0.567127
22.99,0.567159
23,0.567191
23.01,0.567222
23.02,0.567254
23.03,0.567286
23.04,0.567317
23.05,0.567349
23.06,0.567381
23.07,0.567412
23.08,0.567444
23.09,0.567476
23.1,0.567507
23.11,0.567539
23.12,0.567571
23.13,0.567602
23.14,0.567634
23.15,0.567665
23.16,0.567697
23.17,0.567729
23.18,0.56776
23.19,0.567792
23.2,0.567823
23.21,0.567855
23.22,0.567886
23.23,0.567918
23.24,0.56795
23.25,0.567981
23.26,0.568013
23.27,0.568044
23.28,0.568076
23.29,0.568107
23.3,0.568139
23.31,0.56817
23.32,0.568202
23.33,0.568233
23.34,0.568265
23.35,0.568296
23.36,0.568328
23.37,0.568359
23.38,0.56839
23.39,0.568422
23.4,0.568453
23.41,0.568485
23.42,0.568516
23.43,0.568548
23.44,0.568579
23.45,0.56861
23.46,0.568642
23.47,0.568673
23.48,0.568705
23.49,0.568736
23.5,0.568767
23.51,0.568799
23.52,0.56883
23.53,0.568861
23.54,0.568893
23.55,0.568924
23.56,0.568955
23.57,0.568987
23.58,0.569018
23.59,0.569049
23.6,0.569081
23.61,0.569112
23.62,0.569143
23.63,0.569175
23.64,0.569206
23.65,0.569237
23.66,0.569268
23.67,0.5693
23.68,0.569331
23.69,0.569362
23.7,0.569393
23.71,0.569425
23.72,0.569456
23.73,0.569487
23.74,0.569518
23.75,0.569549
23.76,0.569581
23.77,0.569612
23.78,0.569643
23.79,0.569674
23.8,0.569705
23.81,0.569737
23.82,0.569768
23.83,0.569799
23.84,0.56983
23.85,0.569861
23.86,0.569892
23.87,0.569923
23.88,0.569955
23.89,0.569986
23.9,0.570017
23.91,0.570048
23.92,0.570079
23.93,0.57011
23.94,0.570141
23.95,0.570172
23.96,0.570203
23.97,0.570234
23.98,0.570265
23.99,0.570296
24,0.570328
24.01,0.570359
24.02,0.57039
24.03,0.570421
24.04,0.570452
24.05,0.570483
24.06,0.570514
24.07,0.570545
24.08,0.570576
24.09,0.570607
24.1,0.570638
24.11,0.570669
24.12,0.5707
24.13,0.570731
24.14,0.570761
24.15,0.570792
24.16,0.570823
24.17,0.570854
24.18,0.570885
24.19,0.570916
24.2,0.570947
24.21,0.570978
24.22,0.571009
24.23,0.57104
24.24,0.571071
24.25,0.571102
24.26,0.571132
24.27,0.571163
24.28,0.571194
24.29,0.571225
24.3,0.571256
24.31,0.571287
24.32,0.571318
24.33,0.571348
24.34,0.571379
24.35,0.57141
24.36,0.571441
24.37,0.571472
24.38,0.571503
24.39,0.571533
24.4,0.571564
24.41,0.571595
24.42,0.571626
24.43,0.571656
24.44,0.571687
24.45,0.571718
24.46,0.571749
24.47,0.571779
24.48,0.57181
24.49,0.571841
24.5,0.571872
24.51,0.571902
24.52,0.571933
24.53,0.571964
24.54,0.571995
24.55,0.572025
24.56,0.572056
24.57,0.572087
24.58,0.572117
24.59,0.572148
24.6,0.572179
24.61,0.572209
24.62,0.57224
24.63,0.572271
24.64,0.572301
24.65,0.572332
24.66,0.572363
24.67,0.572393
24.68,0.572424
24.69,0.572454
24.7,0.572485
24.71,0.572516
24.72,0.572546
24.73,0.572577
24.74,0.572607
24.75,0.572638
24.76,0.572669
24.77,0.572699
24.78,0.57273
24.79,0.57276
24.8,0.572791
24.81,0.572821
24.82,0.572852
24.83,0.572882
24.84,0.572913
24.85,0.572943
24.86,0.572974
24.87,0.573004
24.88,0.573035
24.89,0.573065
24.9,0.573096
24.91,0.573126
24.92,0.573157
24.93,0.573187
24.94,0.573218
24.95,0.573248
24.96,0.573279
24.97,0.573309
24.98,0.57334
24.99,0.57337
25,0.5734
25.01,0.573431
25.02,0.573461
25.03,0.573492
25.04,0.573522
25.05,0.573552
25.06,0.573583
25.07,0.573613
25.08,0.573644
25.09,0.573674
25.1,0.573704
25.11,0.573735
25.12,0.573765
25.13,0.573795
25.14,0.573826
25.15,0.573856
25.16,0.573886
25.17,0.573917
25.18,0.573947
25.19,0.573977
25.2,0.574008
25.21,0.574038
25.22,0.574068
25.23,0.574099
25.24,0.574129
25.25,0.574159
25.26,0.574189
25.27,0.57422
25.28,0.57425
25.29,0.57428
25.3,0.57431
25.31,0.574341
25.32,0.574371
25.33,0.574401
25.34,0.574431
25.35,0.574462
25.36,0.574492
25.37,0.574522
25.38,0.574552
25.39,0.574582
25.4,0.574613
25.41,0.574643
25.42,0.574673
25.43,0.574703
25.44,0.574733
25.45,0.574763
25.46,0.574794
25.47,0.574824
25.48,0.574854
25.49,0.574884
25.5,0.574914
25.51,0.574944
25.52,0.574974
25.53,0.575005
25.54,0.575035
25.55,0.575065
25.56,0.575095
25.57,0.575125
25.58,0.575155
25.59,0.575185
25.6,0.575215
25.61,0.575245
25.62,0.575275
25.63,0.575305
25.64,0.575335
25.65,0.575365
25.66,0.575395
25.67,0.575425
25.68,0.575456
25.69,0.575486
25.7,0.575516
25.71,0.575546
25.72,0.575576
25.73,0.575606
25.74,0.575636
25.75,0.575666
25.76,0.575696
25.77,0.575725
25.78,0.575755
25.79,0.575785
25.8,0.575815
25.81,0.575845
25.82,0.575875
25.83,0.575905
25.84,0.575935
25.85,0.575965
25.86,0.575995
25.87,0.576025
25.88,0.576055
25.89,0.576085
25.9,0.576115
25.91,0.576145
25.92,0.576174
25.93,0.576204
25.94,0.576234
25.95,0.576264
25.96,0.576294
25.97,0.576324
25.98,0.576354
25.99,0.576384
26,0.576413
26.01,0.576443
26.02,0.576473
26.03,0.576503
26.04,0.576533
26.05,0.576562
26.06,0.576592
26.07,0.576622
26.08,0.576652
26.09,0.576682
26.1,0.576711
26.11,0.576741
26.12,0.576771
26.13,0.576801
26.14,0.576831
26.15,0.57686
26.16,0.57689
26.17,0.57692
26.18,0.57695
26.19,0.576979
26.2,0.577009
26.21,0.577039
26.22,0.577069
26.23,0.577098
26.24,0.577128
26.25,0.577158
26.26,0.577187
26.27,0.577217
26.28,0.577247
26.29,0.577276
26.3,0.577306
26.31,0.577336
26.32,0.577365
26.33,0.577395
26.34,0.577425
26.35,0.577454
26.36,0.577484
26.37,0.577514
26.38,0.577543
26.39,0.577573
26.4,0.577603
26.41,0.577632
26.42,0.577662
26.43,0.577691
26.44,0.577721
26.45,0.577751
26.46,0.57778
26.47,0.57781
26.48,0.577839
26.49,0.577869
26.5,0.577898
26.51,0.577928
26.52,0.577958
26.53,0.577987
26.54,0.578017
26.55,0.578046
26.56,0.578076
26.57,0.578105
26.58,0.578135
26.59,0.578164
26.6,0.578194
26.61,0.578223
26.62,0.578253
26.63,0.578282
26.64,0.578312
26.65,0.578341
26.66,0.578371
26.67,0.5784
26.68,0.57843
26.69,0.578459
26.7,0.578489
26.71,0.578518
26.72,0.578548
26.73,0.578577
26.74,0.578606
26.75,0.578636
26.76,0.578665
26.77,0.578695
26.78,0.578724
26.79,0.578754
26.8,0.578783
26.81,0.578812
26.82,0.578842
26.83,0.578871
26.84,0.5789
26.85,0.57893
26.86,0.578959
26.87,0.578989
26.88,0.579018
26.89,0.579047
26.9,0.579077
26.91,0.579106
26.92,0.579135
26.93,0.579165
26.94,0.579194
26.95,0.579223
26.96,0.579253
26.97,0.579282
26.98,0.579311
26.99,0.579341
27,0.57937
27.01,0.579399
27.02,0.579428
27.03,0.579458
27.04,0.579487
27.05,0.579516
27.06,0.579546
27.07,0.579575
27.08,0.579604
27.09,0.579633
27.1,0.579663
27.11,0.579692
27.12,0.579721
27.13,0.57975
27.14,0.57978
27.15,0.579809
27.16,0.579838
27.17,0.579867
27.18,0.579896
27.19,0.579926
27.2,0.579955
27.21,0.579984
27.22,0.580013
27.23,0.580042
27.24,0.580071
27.25,0.580101
27.26,0.58013
27.27,0.580159
27.28,0.580188
27.29,0.580217
27.3,0.580246
27.31,0.580275
27.32,0.580305
27.33,0.580334
27.34,0.580363
27.35,0.580392
27.36,0.580421
27.37,0.58045
27.38,0.580479
27.39,0.580508
27.4,0.580537
27.41,0.580567
27.42,0.580596
27.43,0.580625
27.44,0.580654
27.45,0.580683
27.46,0.580712
27.47,0.580741
27.48,0.58077
27.49,0.580799
27.5,0.580828
27.51,0.580857
27.52,0.580886
27.53,0.580915
27.54,0.580944
27.55,0.580973
27.56,0.581002
27.57,0.581031
27.58,0.58106
27.59,0.581089
27.6,0.581118
27.61,0.581147
27.62,0.581176
27.63,0.581205
27.64,0.581234
27.65,0.581263
27.66,0.581292
27.67,0.581321
27.68,0.58135
27.69,0.581379
27.7,0.581408
27.71,0.581437
27.72,0.581466
27.73,0.581494
27.74,0.581523
27.75,0.581552
27.76,0.581581
27.77,0.58161
27.78,0.581639
27.79,0.581668
27.8,0.581697
27.81,0.581726
27.82,0.581754
27.83,0.581783
27.84,0.581812
27.85,0.581841
27.86,0.58187
27.87,0.581899
27.88,0.581928
27.89,0.581956
27.9,0.581985
27.91,0.582014
27.92,0.582043
27.93,0.582072
27.94,0.582101
27.95,0.582129
27.96,0.582158
27.97,0.582187
27.98,0.582216
27.99,0.582245
28,0.582273
28.01,0.582302
28.02,0.582331
28.03,0.58236
28.04,0.582388
28.05,0.582417
28.06,0.582446
28.07,0.582475
28.08,0.582503
28.09,0.582532
28.1,0.582561
28.11,0.58259
28.12,0.582618
28.13,0.582647
28.14,0.582676
28.15,0.582704
28.16,0.582733
28.17,0.582762
28.18,0.582791
28.19,0.582819
28.2,0.582848
28.21,0.582877
28.22,0.582905
28.23,0.582934
28.24,0.582963
28.25,0.582991
28.26,0.58302
28.27,0.583049
28.28,0.583077
28.29,0.583106
28.3,0.583134
28.31,0.583163
28.32,0.583192
28.33,0.58322
28.34,0.583249
28.35,0.583278
28.36,0.583306
28.37,0.583335
28.38,0.583363
28.39,0.583392
28.4,0.583421
28.41,0.583449
28.42,0.583478
28.43,0.583506
28.44,0.583535
28.45,0.583563
28.46,0.583592
28.47,0.58362
28.48,0.583649
28.49,0.583678
28.5,0.583706
28.51,0.583735
28.52,0.583763
28.53,0.583792
28.54,0.58382
28.55,0.583849
28.56,0.583877
28.57,0.583906
28.58,0.583934
28.59,0.583963
28.6,0.583991
28.61,0.58402
28.62,0.584048
28.63,0.584077
28.64,0.584105
28.65,0.584134
28.66,0.584162
28.67,0.58419
28.68,0.584219
28.69,0.584247
28.7,0.584276
28.71,0.584304
28.72,0.584333
28.73,0.584361
28.74,0.584389
28.75,0.584418
28.76,0.584446
28.77,0.584475
28.78,0.584503
28.79,0.584531
28.8,0.58456
28.81,0.584588
28.82,0.584617
28.83,0.584645
28.84,0.584673
28.85,0.584702
28.86,0.58473
28.87,0.584758
28.88,0.584787
28.89,0.584815
28.9,0.584843
28.91,0.584872
28.92,0.5849
28.93,0.584928
28.94,0.584957
28.95,0.584985
28.96,0.585013
28.97,0.585042
28.98,0.58507
28.99,0.585098
29,0.585127
29.01,0.585155
29.02,0.585183
29.03,0.585211
29.04,0.58524
29.05,0.585268
29.06,0.585296
29.07,0.585325
29.08,0.585353
29.09,0.585381
29.1,0.585409
29.11,0.585438
29.12,0.585466
29.13,0.585494
29.14,0.585522
29.15,0.58555
29.16,0.585579
29.17,0.585607
29.18,0.585635
29.19,0.585663
29.2,0.585692
29.21,0.58572
29.22,0.585748
29.23,0.585776
29.24,0.585804
29.25,0.585832
29.26,0.585861
29.27,0.585889
29.28,0.585917
29.29,0.585945
29.3,0.585973
29.31,0.586001
29.32,0.58603
29.33,0.586058
29.34,0.586086
29.35,0.586114
29.36,0.586142
29.37,0.58617
29.38,0.586198
29.39,0.586226
29.4,0.586255
29.41,0.586283
29.42,0.586311
29.43,0.586339
29.44,0.586367
29.45,0.586395
29.46,0.586423
29.47,0.586451
29.48,0.586479
29.49,0.586507
29.5,0.586535
29.51,0.586563
29.52,0.586591
29.53,0.58662
29.54,0.586648
29.55,0.586676
29.56,0.586704
29.57,0.586732
29.58,0.58676
29.59,0.586788
29.6,0.586816
29.61,0.586844
29.62,0.586872
29.63,0.5869
29.64,0.586928
29.65,0.586956
29.66,0.586984
29.67,0.587012
29.68,0.58704
29.69,0.587068
29.7,0.587096
29.71,0.587124
29.72,0.587152
29.73,0.587179
29.74,0.587207
29.75,0.587235
29.76,0.587263
29.77,0.587291
29.78,0.587319
29.79,0.587347
29.8,0.587375
29.81,0.587403
29.82,0.587431
29.83,0.587459
29.84,0.587487
29.85,0.587515
29.86,0.587542
29.87,0.58757
29.88,0.587598
29.89,0.587626
29.9,0.587654
29.91,0.587682
29.92,0.58771
29.93,0.587738
29.94,0.587765
29.95,0.587793
29.96,0.587821
29.97,0.587849
29.98,0.587877
29.99,0.587905
30,0.587933
30.01,0.58796
30.02,0.587988
30.03,0.588016
30.04,0.588044
30.05,0.588072
30.06,0.588099
30.07,0.588127
30.08,0.588155
30.09,0.588183
30.1,0.588211
30.11,0.588238
30.12,0.588266
30.13,0.588294
30.14,0.588322
30.15,0.588349
30.16,0.588377
30.17,0.588405
30.18,0.588433
30.19,0.588461
30.2,0.588488
30.21,0.588516
30.22,0.588544
30.23,0.588571
30.24,0.588599
30.25,0.588627
30.26,0.588655
30.27,0.588682
30.28,0.58871
30.29,0.588738
30.3,0.588765
30.31,0.588793
30.32,0.588821
30.33,0.588849
30.34,0.588876
30.35,0.588904
30.36,0.588932
30.37,0.588959
30.38,0.588987
30.39,0.589015
30.4,0.589042
30.41,0.58907
30.42,0.589097
30.43,0.589125
30.44,0.589153
30.45,0.58918
30.46,0.589208
30.47,0.589236
30.48,0.589263
30.49,0.589291
30.5,0.589319
30.51,0.589346
30.52,0.589374
30.53,0.589401
30.54,0.589429
30.55,0.589456
30.56,0.589484
30.57,0.589512
30.58,0.589539
30.59,0.589567
30.6,0.589594
30.61,0.589622
30.62,0.589649
30.63,0.589677
30.64,0.589705
30.65,0.589732
30.66,0.58976
30.67,0.589787
30.68,0.589815
30.69,0.589842
30.7,0.58987
30.71,0.589897
30.72,0.589925
30.73,0.589952
30.74,0.58998
30.75,0.590007
30.76,0.590035
30.77,0.590062
30.78,0.59009
30.79,0.590117
30.8,0.590145
30.81,0.590172
30.82,0.5902
30.83,0.590227
30.84,0.590255
30.85,0.590282
30.86,0.59031
30.87,0.590337
30.88,0.590364
30.89,0.590392
30.9,0.590419
30.91,0.590447
30.92,0.590474
30.93,0.590502
30.94,0.590529
30.95,0.590557
30.96,0.590584
30.97,0.590611
30.98,0.590639
30.99,0.590666
31,0.590694
31.01,0.590721
31.02,0.590748
31.03,0.590776
31.04,0.590803
31.05,0.59083
31.06,0.590858
31.07,0.590885
31.08,0.590913
31.09,0.59094
31.1,0.590967
31.11,0.590995
31.12,0.591022
